id,name,neighborhood,latitude,longitude,price
37206421,Fiesta - The Bed & Breakfast Inn at La Jolla,La Jolla,32.84403,-117.2777,149
37206473,WindanSea - The Bed & Breakfast Inn at La Jolla,La Jolla,32.84267,-117.27796,155
37206513,Pacific View - The Bed & Breakfast Inn at La Jolla,La Jolla,32.84286,-117.27752,140
37206560,Holiday Suite - The Bed & Breakfast Inn at La Jolla,La Jolla,32.8443,-117.2773,199
37206606,Irving Gill King Suite - The Bed & Breakfast Inn at La Jolla,La Jolla,32.84496,-117.27605,179
37207683,Upstairs Room in Spacious SoCal Home,Paseo Ranchoero,32.63382,-117.00575,65
37208853,Room in our comfy home,Carmel Valley,32.93474,-117.2068,89
37210108,Huge living room with sofa bed and air mattress,North Hills,32.75247,-117.14245,25
37211280,The Blue Door Cottage Mission Hills San Diego,Old Town,32.75169,-117.17773,200
37211296,"Balcony Room in Spacious Home, Nice Neighborhood",Paseo Ranchoero,32.63343,-117.00702,65
37216676,Private Room in Oceanview Townhouse,Mission Bay,32.79296,-117.23282,175
37217907,Townhouse with Oceanview 2 bedrooms,Mission Bay,32.79261,-117.23301,275
37219183,5 min from Mission Bay,Bay Park,32.80037,-117.1946,80
37219686,Fernandez Residence,Southwest,32.59404,-117.04731,150
37223757,Cozy nice One Bedroom,Northwest,32.64211,-117.06909,45
37242661,Historic craftsman in the heart of North Park,North Hills,32.74518,-117.13036,150
37243086,Historic Victorian 14 BD in the Heart of Downtown,Cortez Hill,32.72075,-117.16301,1900
37245216,Charming Normal Heights Cottage,Normal Heights,32.76234,-117.11384,149
37247383,Quiet Pacific Beach Family Vacation Home,Pacific Beach,32.81401,-117.23549,350
37251705,"Luxury Ocean-View Getaway w/ Pool, Patio + Hot Tub",Mission Bay,32.57606,-117.03235,1139
37254983,The Gatehouse *Talmadge & Kensington* Mid-City SD,Talmadge,32.76079,-117.09819,79
37260111,Peaceful Garden Room Retreat- Space for Relaxation,University City,32.8535,-117.19259,68
37262465,Room in Community House overlooking Mission Bay,Bay Park,32.77941,-117.19444,37
37277603,Spacious comfy family house 15 min to the beach!,Clairemont Mesa,32.80743,-117.17811,249
37280344,SO MISSION BEACH   2br/2ba  furn  CAPE COD Charmer,Mission Bay,32.76769,-117.25046,275
37286797,"*Canyon Oasis:  Sunset view, Private pool, BBQ*",San Carlos,32.80213,-117.06975,399
37287627,Here is your Couch!,Midtown,32.74717,-117.15241,39
37288025,This is your Couch!,Midtown,32.74659,-117.15223,10
37293110,Private Stay in Trendy SD Neighborhood!,Normal Heights,32.75933,-117.11773,80
37294835,Guest suite with access to pool and hot tub.,College Area,32.77944,-117.0845,100
37296807,"Private bedroom, walk to cool restaurants/bars",Normal Heights,32.75698,-117.11875,60
37297446,Hunker Down Hut,Midtown,32.74659,-117.1527,99
37299698,el Alteraxio,Bay Ho,32.82511,-117.20734,85
37299956,Private room w/ Private bath - Centrally located,Mira Mesa,32.92243,-117.11788,45
37320735,"Casa de Ronaldo 
Downstairs bedroom",Bay Park,32.79678,-117.19235,70
37325492,Historic Craftsman Home in Old Town Village,Northwest,32.64003,-117.07461,145
37326069,"Blue Sea Beach Hotel, King Guestroom - Non View",Mission Bay,32.78975,-117.25513,279
37326252,"Blue Sea Beach Hotel, 2 Queens Guestroom-Non View",Mission Bay,32.79247,-117.23278,230
37326379,"Blue Sea Beach Hotel, King - Partial Ocean View",Mission Bay,32.79303,-117.23156,226
37326433,"Blue Sea Beach Hotel, 2 Queens- Partial Ocean View",Mission Bay,32.7923,-117.23259,260
37326978,"Bayside Breezes, Central Location and Surrounded by Amenities!",Mission Bay,32.78185,-117.25117,24999
37326996,"Bayside Breezes, Central Location and Surrounded by Amenities!",Mission Bay,32.78393,-117.2512,24999
37327015,"Bayside Breezes, Central Location and Surrounded by Amenities!",Mission Bay,32.78206,-117.25186,24999
37329928,360 Degree Views In the Marina!,Marina,32.71106,-117.16389,196
37330622,Newly Renovated and spacious 3 br house.,Gateway,32.72581,-117.11291,119
37331547,The Safari Loft,Gaslamp Quarter,32.7151,-117.16081,171
37333124,Greg`s Top of the Beach Condo: Views of the Ocean and the Bay,Mission Bay,32.78421,-117.25336,139
37350366,The Joshua Tree Loft,Gaslamp Quarter,32.7146,-117.16015,246
37354500,"10min to beach VALENTINES GETAWAY, San Diego",Pacific Beach,32.79755,-117.24938,35
37354544,Ocean Beach \Lg 1bd\Ocean views\Clean\Walk to all,Loma Portal,32.7433,-117.24282,119
37358264,"Town and Country Hotel, Royal Palm King Bed",Mission Valley,32.7638,-117.16763,153
37358367,"Town and Country San Diego, Royal Palm 2 Queens",Mission Valley,32.7625,-117.16842,153
37359259,Amazing Views | Heart of Downtown | Modern Space,East Village,32.71229,-117.1544,99
37360186,Fantastic Views | Heart of Downtown | 2 BR Luxury,East Village,32.71371,-117.15459,99
37363005,Jungle Apartment ~1B1B ~,Pacific Beach,32.8044,-117.25317,159
37364876,Master Bed Rm / Private Bath / Easy Hwy Access,Serra Mesa,32.78442,-117.12866,50
37369725,"Charming, Cozy House with Private Patio",Northwest,32.64033,-117.09077,90
37370227,High Rise Beautiful View Loft Downtown/San Diego,East Village,32.70959,-117.15782,299
37370531,Private Room in Quiet Townhouse,Sorrento Valley,32.89738,-117.20736,45
37371790,2 Private Bedrooms in SoCal Home,Paseo Ranchoero,32.63475,-117.00728,80
37372328,Canyon View,Linda Vista,32.7863,-117.17585,39
37376447,The best local. Room for rent is my place,Mission Valley,32.77094,-117.14293,175
37378425,New Listing! Tranquil Estate w/ Private Pool & Gym,La Jolla,32.81613,-117.24673,903
37390994,"Spacious modern house,central location with garden",North Clairemont,32.83263,-117.1965,200
37393192,Cozy Apartment in La Jolla/UTC/UCSD,University City,32.86911,-117.21749,119
37398449,La Jolla Shores Luxury Penthouse,La Jolla,32.85546,-117.25667,300
37401643,FUN BOAT ON HARBOR ISLAND SAN DIEGO!!,Midtown District,32.72512,-117.19169,140
37411387,"Pool, jacuzzi, gym, sea world, beach,",Mission Valley,32.77181,-117.14295,125
37419146,"Private ""Cabana"" centrally located",Linda Vista,32.79808,-117.17548,45
37423577,Casita on Parkway in Historic Barrio Logan,Memorial,32.70241,-117.14264,85
37425136,Private room in gorgeous apartment in Ocean Beach,Loma Portal,32.7392,-117.22867,95
37425145,"NEW! Large Luxury apartment, with EV charger.",Chollas View,32.71566,-117.09518,179
37431859,Private Room in the heart of La Jolla w/ocean view,La Jolla,32.83961,-117.27516,75
37459992,Beautiful 1 bd/1ba with courtyard view,Serra Mesa,32.78494,-117.12805,300
37461541,Botanical Boho Abode,Southwest,32.60904,-117.05284,100
37461599,Botanical Boho Abode,Southwest,32.61057,-117.05267,100
37463392,"Private room, great space.",Old Town,32.75431,-117.15913,60
37487887,New Ocean Beach Retreat,Ocean Beach,32.74866,-117.24804,250
37489168,Luxury La Jolla Shores Getaway - Steps to Beach,La Jolla,32.85578,-117.25595,250
37490302,307 Perfect Loft near San Diego Downtown/Parking included,Cortez Hill,32.72244,-117.16343,400
37491833,"Island Court Oasis, Steps to Beaches!",Mission Bay,32.77261,-117.25075,175
37494305,San Diego Condo w/ Grill - 1/2 Block to Beach,Mission Bay,32.76719,-117.25196,772
37495463,VISTA RETREAT/Central SAN DIEGO 2B/2B Entire place,Linda Vista,32.77753,-117.16762,35
37496822, Relaxing Single-Family Home  • A/C • 1 House from Bay!,Mission Bay,32.76312,-117.24972,795
37497267,Pool House with Private Entrance,College Area,32.77012,-117.05975,89
37497580,Southbeach 1 - Oceanfront in Mission Beach,Mission Bay,32.7685,-117.25153,495
37498753,Two Bedroom Craftsman in the Heart of Hillcrest,Midtown,32.74899,-117.15633,300
37500514,Gorgeous apartment in the heart of Gazlamp!,East Village,32.71139,-117.15816,1800
37501728,"Central Mira Mesa 2/2 Condo, 22% monthly disc",Mira Mesa,32.90316,-117.14443,200
37520213,White Wave,Clairemont Mesa,32.815,-117.16742,100
37524951,Stay walking distance to Gaslamp without the noise,Cortez Hill,32.71986,-117.15718,125
37529623,Large Master Bedroom w/ Private Bathroom near SDSU,San Carlos,32.78226,-117.05802,75
37534671,Great deal & great location bedroom in La Jolla,University City,32.8679,-117.22507,79
37536056,A Luxuriously Appointed and Quaint Beach Condo,Wooded Area,32.71112,-117.23832,126
37539330,Cozy room away from home,Paradise Hills,32.67826,-117.04602,45
37541734,Pacific Beach Bungalow - 2 blocks from Sand!,Pacific Beach,32.80044,-117.25277,99
37559338,"15% OFF to AUG 15th! Stunning Victorian Estate, Large Porch with Views!",Midtown,32.73666,-117.17067,241
37559702,Private Master/Bath w Patio & Private Garden Entry,Midtown,32.73826,-117.17176,69
37566257,REBELLIOUS EVENT SPACE,Little Italy,32.72706,-117.17213,272
37566772,Lavish Downtown San Diego 2 Bedroom Apartment,East Village,32.71072,-117.1494,275
37569925,Beautiful 2 bedrooms in the Heart of San Diego FA2,Linda Vista,32.77069,-117.16737,178
37572442,Beach Paradise #2 WiFi Cable 3 Blocks to Beach!,Pacific Beach,32.7976,-117.25036,279
37573061,The Beach and the Bay- Mission Beach,Mission Bay,32.77759,-117.25292,255
37596174,Resort Like Private Patio With Hot Tub & BBQ,Mission Bay,32.77332,-117.25085,250
37598225,Mission Hills Urban Oasis,Midtown,32.74178,-117.17809,87
37600253,2bedroom apt Heart of Gaslamp walk to Convention,Core,32.71688,-117.1604,220
37600554,WATERFRONT DUPLEX!  Panoramic Views • Multiple Outdoor Areas • 4-Car Parking,Mission Bay,32.78292,-117.25169,1250
37604562,Big one bedroom Apt in a great location,Mission Valley,32.77395,-117.147,140
37606735,Cozy Beach & Bay Getaway,Mission Bay,32.78291,-117.23726,179
37606874,"Private, comfortable room #1 with private bath.",Mira Mesa,32.90857,-117.13382,46
37607649,"~Bay View, King Bed, Rooftop Terrace + Bikes!",Mission Bay,32.78221,-117.2516,199
37608280,Private room #2 w/ shared bathroom w/2 other rooms,Mira Mesa,32.90941,-117.13445,35
37608467,Private room #3 w/shared bathroom w/2 other rooms,Mira Mesa,32.9086,-117.13401,38
37608615,Private room #4 w/shared bathroom w/2 other rooms,Mira Mesa,32.90996,-117.13591,32
37611419,Beautiful Gaslamp vintage loft walk to convention,Gaslamp Quarter,32.71478,-117.1594,250
37624208,Beach vacay 30 secs to ocean; 2 beds & couch,Mission Bay,32.76303,-117.25144,310
37629475,"Fashion Hills Townhouse, centrally located, close to shopping, freeways and more",Linda Vista,32.77063,-117.16813,167
37629548,"Found Hotel, Deluxe Queen Room",Little Italy,32.72599,-117.16679,109
37629606,Steps away from Beach and Bay,Mission Bay,32.77763,-117.25239,89
37629877,San Diego Cozy 3 bedroom 2 bath (3 king size bed),North Clairemont,32.83091,-117.20027,150
37631059,1 bd Apartment in the heart of Downtown San Diego,East Village,32.71315,-117.15905,120
37632431,"2/2 updated Cali Complex, Unit 16, 5 mins from San Diego Zoo & 10 from Ocean Beach!",West University Heights,32.75483,-117.15125,125
37632749,San Diego Private Vacation Rental,Lake Murray,32.79668,-117.00661,65
37633743,Nice & comfy room in San Diego. No!!! cleaning fee,Clairemont Mesa,32.82705,-117.17468,69
37634960,Stay Safe & Sane! *Private Oasis*,Mission Valley,32.77383,-117.14005,180
37636871,Jungalow Estate POOL & PanoView - Prime Location,San Carlos,32.78639,-117.05455,799
37637326,Walk to Food & Movies! UCSD & La Jolla nearby!,North Clairemont,32.83327,-117.20205,160
37638628,"N2. Close to Alliant, Qualcomm, UCSD,WIFI,AC",Scripps Ranch,32.90422,-117.09932,33
37645971,Downtown Skyline Sunset View King Suite. Sanitized,Grant Hill,32.71043,-117.14616,114
37647508,Downtown Garden View & Patio King Suite. Sanitized,Grant Hill,32.70922,-117.14651,97
37648792,"Green Escape in Socal W/AC, patio, EZ parking",Serra Mesa,32.80138,-117.1248,60
37653380,Downtown Stylish Patio King Suite. Sanitized Clean,Balboa Park,32.71734,-117.13269,104
37654260,Downtown High End King Suite w/ Patio. Sanitized,Balboa Park,32.7156,-117.13291,97
37656358,Beautiful PB beach pad (2 blocks from the sand)!,Pacific Beach,32.79772,-117.25359,150
37658500,"D' Casita of Ocean Beach, two blocks to the beach!",Ocean Beach,32.74578,-117.24999,138
37658729,Beautiful Mission bay,Bay Park,32.79226,-117.19403,70
37659160,Bedroom next to the Beach,Mission Bay,32.77676,-117.25244,45
37661465,Del Mar Retreat,Del Mar Heights,32.95798,-117.24946,280
37664564,Private Room w/own Bath in the Heart of Hillcrest,Midtown,32.74945,-117.15705,55
37664962,NEW ☆ Ocean & Dining 2 Blocks ☆ AC ☆ Dogs OK,Pacific Beach,32.80422,-117.25565,189
37664966,NEW ☆ Ocean & Dining 2 Blocks ☆ AC ☆ Dogs OK,Pacific Beach,32.80431,-117.2558,189
37664969,NEW ☆  Ocean & Dining 2 Blocks ☆ AC ☆ Dogs OK,Pacific Beach,32.80422,-117.25565,415
37684828,Point Loma gem with a view,Roseville,32.73661,-117.22744,175
37685049,FABULOUS PRIVATE CARMEL VALLEY DEL MAR LUXURY HOME,Carmel Valley,32.95227,-117.22291,550
37687453,Amazing location in PB / double female room,Pacific Beach,32.79722,-117.24883,25
37689071,Private locking room in Point Loma/O.B. area.,Loma Portal,32.74211,-117.22833,62
37689475,"“Balboa Bungalow” - Golden Hill House with A/C, Off-street Parking, Privacy",Balboa Park,32.71856,-117.13792,683
37689836,"Balboa Bungalow I - Golden Hill House with AC, Off-street Parking, Privacy",Balboa Park,32.71856,-117.13792,420
37691265,Clean & Cozy Room in Mira Mesa for female only !,Mira Mesa,32.93374,-117.12521,41
37691928,"Small Room in a Peaceful, Quiet Home",Serra Mesa,32.79832,-117.14022,45
37692898,"Close to beach, golf course one bedroom apartment.",Carmel Valley,32.94534,-117.23196,148
37713066,Bright and Open space close to Almost Everything!,Balboa Park,32.71697,-117.13064,159
37715372,☀️ Pacific Beach Getaway 4 w/Parking! ⛱,Mission Bay,32.80184,-117.21395,300
37717440,Modern home w/ a fireplace & enclosed yard plus bay views from the rooftop patio,Mission Bay,32.79026,-117.24064,357
37718493,North Park Hilltop 2BR/1BA Monthly Rental,City Heights West,32.74701,-117.11801,136
37721705,"Luxurious Lakeview Retreat at Lake Hodges, RB",Rancho Bernadino,33.0429,-117.08159,545
37729562,Mission Trails Happy Home - Family Friendly!,Tierrasanta,32.82192,-117.07791,69
37733991,Seaside getaway,Mission Bay,32.78392,-117.25255,1000
37741577,THE BEST IN MISSION VALLEY 2 BEDROOMS MB4,Mission Valley,32.76889,-117.15322,274
37741656,TOP OF THE LINE 2 BEDROOMS IN MISSION VALLEY MC2,Mission Valley,32.7678,-117.15345,144
37743147,Amazing vacation & shopping in San Diego 2 suits and 3 bath FB1,Linda Vista,32.76996,-117.1668,189
37743594,"15% OFF to AUG 15th - Walk to beach, new unit with large deck and ocean views",La Jolla,32.8291,-117.27735,277
37746986,Gorgeous townhome in Rancho Bernardo,Rancho Bernadino,33.03102,-117.07465,200
37747042,"House  w/ Amazing Location, Space, and Privacy!",Midtown,32.74871,-117.16688,225
37747362,The Perfect Traveler's Getaway,Carmel Valley,32.94892,-117.22829,195
37747817,Modern 2bed2bath walk to Downtown&Marina,Cortez Hill,32.72094,-117.16385,300
37748960,Two Private Rooms in a Canyon View House !,University City,32.86071,-117.19481,95
37751609,"Old Town Casita with A/C, close to all of SD!",Old Town,32.7527,-117.19369,154
37755364,Cozy Pineapple Oasis,Linda Vista,32.7703,-117.17477,75
37763780,Work from home with Ocean Views! Family-friendly,Del Mar Heights,32.9322,-117.24977,750
37769804,San Diego Home w/ Yard - 2 Blocks to the Bay!,Wooded Area,32.71976,-117.23403,358
37770089,San Diego Apt w/ Patio - 2 Mi to Zoo + Balboa,North Hills,32.74088,-117.12416,264
37773813,By the bay,Mission Bay,32.79657,-117.22778,77
37774136,Luxury Oceanfront Home Amazing Views - DT La Jolla,La Jolla,32.84317,-117.2805,885
37774796,"Clean Bedroom - Ideal for Student, Intern, Coder",East Village,32.71683,-117.15142,39
37775058,Heart of La Jolla,University City,32.86293,-117.22899,400
37775082,WindandSea Condo,La Jolla,32.82717,-117.27551,250
37776130,Private Room at Hostel Resort,Midtown,32.74841,-117.15159,22
37778516,Cozy Vintage Trailer 1/2 block to the Bay Beach!,Mission Bay,32.78721,-117.23483,72
37779468,Casa Azul - Steps from the Beach & Bay !,Mission Bay,32.77224,-117.25162,225
37781111,Gorgeous One-Bedroom Luxurious House with Pvt Yard,West University Heights,32.75987,-117.15243,125
37781383,Tiny Living with A/C+Outdoor space in North Park!,West University Heights,32.7573,-117.14041,99
37781682,Private North Park Bungalow with AC and Parking,West University Heights,32.75806,-117.14197,139
37781864,Brilliantly Sunny Mission Bay Beachfront Condo,Mission Bay,32.76556,-117.25067,265
37782657,Your own bottom floor in new luxury townhouse,Carmel Valley,32.93398,-117.22478,250
37783547,"Private room #2/bath, Chula Vista",Otay Ranch,32.63399,-116.98322,45
37786264,Home Close to it ALL: Lots of Space & Privacy!,Midtown,32.73806,-117.17238,165
37795983,Marriott 2020 Comic-Con Downtown San Diego,Core,32.71841,-117.15741,500
37802016,Minutes to Airport: Private Garden Entry Suite,Old Town,32.75008,-117.16805,97
37803227,~~~Gorgeous 3 BR Loft in the Heart of Gaslamp~~~,East Village,32.71158,-117.15671,175
37804163,Lopez’ (Website hidden by Airbnb) comfy and inviting.,College Area,32.76845,-117.0803,75
37806298,Modern Comfort & Sleek Sophistication in Gaslamp!,Park West,32.72596,-117.16571,141
37806366,"Cómoda habitación, Cozy Room",San Ysidro,32.55682,-117.0391,30
37810192,Sonder | Texas Suites | Bright 2BR + Pool,North Hills,32.75404,-117.13818,161
37810325,Sonder | Texas Suites | Sun-Filled 2BR + Pool,North Hills,32.75522,-117.1384,176
37816970,Spacious Cozy Room in Carmel Valley,Carmel Valley,32.92462,-117.22306,55
37817539,DOWNTOWN/CONVENTION King Bed+Bath Walk Everywhere!,Marina,32.71409,-117.16831,90
37829079,Sonder | Texas Suites | Vibrant 2BR + Pool,North Hills,32.75373,-117.13747,174
37829081,Sonder | Texas Suites | Charming 2BR + Pool,North Hills,32.75323,-117.13842,175
37829920,Private bed/bathroom in 1500sq.ft house.,Jomacha-Lomita,32.72104,-117.03765,36
37833469,Entire duplex home w/ ocean view balcony & patio - steps to beach/Belmont Park!,Mission Bay,32.76804,-117.25227,976
37834045,Cozy Mid-Century Craftsman,City Heights West,32.75043,-117.11386,120
37837331,Studio Flat with full kitchen,North Clairemont,32.8288,-117.20652,75
37838517,Pacific Beach Bungalow,Pacific Beach,32.80336,-117.25265,75
37839085,Apartment near sea world/dt/airport 2 bdr 2 bath,Linda Vista,32.77244,-117.16812,250
37839925,☀️ The Thomas! ☀️ Hot Tub • A/C • Multiple Outdoor Areas • 4 Blocks to Beach,Pacific Beach,32.79546,-117.24559,895
37840875,Your home away from home! Central San Diego!,City Heights West,32.74362,-117.11432,88
37841708,King bed w/detached private bathroom at Sail-bay,Mission Bay,32.79184,-117.24442,70
37853596,Cali King Tempurpedic Bed Private Bath Steps 2 Bay,Mission Bay,32.79205,-117.24597,70
37855094,Sail Away to Ocean Beach,Ocean Beach,32.74913,-117.24551,170
37855701,City Heights Compound,City Heights East,32.74602,-117.08749,60
37860295,San Diego Comfort,Serra Mesa,32.80506,-117.12897,39
37860502,21-1A - Beautiful Micro Apartment (small studio),Grant Hill,32.70868,-117.14401,75
37861870,Safest Neighborhood,Midtown,32.74694,-117.15279,69
37862758,Bird Rock Beach Retreat,La Jolla,32.80964,-117.26174,75
37866535,Luxury Work-Loft in Historic Gaslamp District,Gaslamp Quarter,32.71422,-117.16045,175
37874284,1956 Ocean Beach Jewel!,Ocean Beach,32.75129,-117.24835,198
37878492,Comfortable Coastal Two Bedroom Hideaway,Loma Portal,32.75169,-117.23045,75
37884091,Modern + Bright 1 Bedroom in Normal Hts/North Park,Normal Heights,32.76023,-117.12259,75
37884672,Modern Downtown Row Home with FREE PARKING,Little Italy,32.7209,-117.16792,179
37884702,Charming Mission Valley Home with Views 2BD+Loft,Serra Mesa,32.78983,-117.12202,269
37888919,Amazing 1 bedroom 1.5 bath RV near Pacific Beach,Bay Ho,32.81453,-117.1993,100
37904421,La Jolla Shores Beach,La Jolla,32.82766,-117.25611,850
37906870,Bright and Beautiful room in a home,Carmel Valley,32.92134,-117.22554,69
37907009,Charming private bedroom & bath w. Access to pool,Rancho Penasquitos,32.95099,-117.14515,80
37908446,Modest and clean room,Park West,32.72791,-117.16633,50
37908549,Breath taking Coastal Views and Comfort!,Ocean Beach,32.73894,-117.24691,85
37911261,Private Studio 2 Blocks to Balboa Park,Midtown,32.74221,-117.16083,160
37913456,"Cozy, Comfy, Condo Room",Sabre Springs,32.93696,-117.09409,49
37914062,Beach Paradise #1 WiFi Cable 3 Blocks to Beach!,Pacific Beach,32.7976,-117.25036,279
37916178,Serene home 2 miles from Downtown,Memorial,32.69788,-117.12515,198
37916844,Beautiful old (1910) mansion in Golden Hill,Balboa Park,32.71481,-117.14388,198
37919699,5 min downtown | Sweet & Bright Golden Hill Studio,Balboa Park,32.71615,-117.14407,120
37935967,"Beach Cottage w/Yard, 2 Blocks to Beach&Nightlife",Pacific Beach,32.80144,-117.25421,189
37939480,Cozy Quite Private Room near UTC/UCSD,North Clairemont,32.83411,-117.19498,48
37947079,"Private bedroom with TV, A/C and access to pool.",Paradise Hills,32.67627,-117.0524,49
37947741,Stunning Pool Home,Rancho Bernadino,33.02669,-117.06801,250
37969265,"15% OFF to AUG 15th! Beach Bungalow w/ Casita, Private Patio, Firepit & SPA",La Jolla,32.86069,-117.25364,476
37970648,"Fabulous 2 bedroom, 2 bath home in Mission Valley",Serra Mesa,32.78607,-117.13268,138
37970762,Private 1BD w/ ocean view steps from beach in OB!,Ocean Beach,32.74676,-117.2541,145
37973847,Large 1/1.5 plus Loft with Canyon Views and Yard,Linda Vista,32.78311,-117.18223,100
37974875,Pacific Beach Living,Mission Bay,32.79145,-117.239,75
37988990,"PB Central, Bedroom in Sunny Home.Great Garden.",Pacific Beach,32.79831,-117.24272,65
37990146,Quiet charm of Rolando.,Rolando,32.76685,-117.05117,170
37993862,North Park Apartment - Walk to Everything!,North Hills,32.75821,-117.13162,75
37994146,Gorgeous Downtown View 1BR Apartment 1,East Village,32.70864,-117.15047,149
37996971,"Clean ,Modern, stand Alone Home in Pacific Beach!!",Pacific Beach,32.79638,-117.24446,350
37997653,Sonrisa II by AvantStay | Home w/ Views in Pacific Beach | Mins to Belmont Park,Pacific Beach,32.8049,-117.24261,349
37999552,"Amazing views of Sea World, Mission Bay and Ocean!",Loma Portal,32.74314,-117.22868,57
38002762,Cozy bedroom with private bathroom with back door.,La Jolla,32.80946,-117.2643,99
38011534,"Porto Vista Hotel, 2 Queen Deluxe",Little Italy,32.72348,-117.16831,10000
38011751,"Porto Vista Hotel, 2 Queen Classic",Little Italy,32.72389,-117.1675,10000
38011795,"Porto Vista Hotel, 1 King Classic with Wet Bar",Little Italy,32.7242,-117.16816,10000
38011856,"Porto Vista Hotel, 2 Queen Studio Suite",Little Italy,32.72498,-117.16841,10000
38011925,1 Queen European Room,Little Italy,32.72368,-117.16681,10000
38011979,"Porto Vista Hotel, 1 King Suite City View Balcony",Little Italy,32.72556,-117.16639,300
38012055,"Porto Vista Hotel, King Studio with Sofa Sleeper",Little Italy,32.72488,-117.16753,10000
38017274,NEW LISTING! Dog-friendly condo in the Gaslamp w/ a patio - great location!,Core,32.7187,-117.1581,124
38017381,NEW LISTING! Dog-friendly studio w/ a full kitchen & patio - close to downtown,Cortez Hill,32.7198,-117.15845,111
38019418,Little Lancha - New guesthouse with pool access!,Linda Vista,32.79377,-117.16867,195
38022293,Room at the College Area (close by SDSU),College Area,32.76421,-117.06309,45
38028993,OCEAN FRONT LOFT! Steps to the Beach **SUPERHOST**,Ocean Beach,32.74702,-117.25349,99
38029135,"5 min to Downtown, Speakeasy Studio in Golden Hill",Balboa Park,32.71675,-117.14358,120
38030929,Gorgeous Downtown View 1BR Apartment 2,East Village,32.70922,-117.15157,149
38031203,Gorgeous Downtown View 1BR Apartment 3,East Village,32.71057,-117.15118,149
38031312,Gorgeous Downtown View 1BR Apartment 4,East Village,32.70874,-117.14985,149
38037318,Peaceful Getaway Near All,Lake Murray,32.7937,-117.01299,325
38044408,Wonderful La Jolla Shores Home! Walk To Beach!,La Jolla,32.85841,-117.25466,400
38044773,Amazing Condo With Views!,La Jolla,32.85615,-117.2567,550
38046572,"Modern Relaxing Beach Home w/ Ocean & Bay Views, A/C, 2-Car Parking",Mission Bay,32.77484,-117.25167,695
38065805,Cozy Craftsman Cottage near Downtown,Grant Hill,32.7117,-117.14454,125
38071826,"One block away from the beach, private and cozy",Pacific Beach,32.80239,-117.25839,95
38073485,"Central Private bed/bath w/view& parking, pool, wd",Old Town,32.74546,-117.18482,110
38073688,private room,Mission Bay,32.58643,-117.03052,80
38079481,Escape to an animal friendly space,Rolando,32.75977,-117.05288,80
38094489,"CHEERFUL SURF BUNGALOW, PACIFIC BEACH, SAN DIEGO!",Pacific Beach,32.80895,-117.2564,210
38099109,"Amazing Private Place, Heart of Gaslamp w Parking",Gaslamp Quarter,32.71167,-117.1601,102
38100518,Cozy remodeled 2 bed apartment in Point Loma.,Roseville,32.73101,-117.22594,155
38101275,North Park Palms Near Culinary Corner,North Hills,32.74188,-117.12635,129
38101830,NEW LISTING! Dog-friendly home w/ full kitchen & furnished patio - near downtown,Cortez Hill,32.71915,-117.15835,224
38102351,"Historic 1BR Condo - Views, Valet parking, Pool...",Cortez Hill,32.72142,-117.15864,135
38103197,Sunny Jim's Sea Cave unique home!,La Jolla,32.8497,-117.27089,675
38104722,Private Room on the Beach!,Mission Bay,32.77659,-117.25166,70
38106195,Shabby Chic 2br/1ba Pad in Windansea,La Jolla,32.8239,-117.27461,200
38106566,"☀️ 2019 Built Custom Beach House w/ AC, Parking, Beach Gear!",Mission Bay,32.77607,-117.2528,695
38121790,Town-Home w/ Natural Light & Coastal Breezes,Northwest,32.62341,-117.08593,45
38125934,The Oceano Homestead - 5BR Lux W/Pool & Ocean View,La Jolla,32.86233,-117.24151,995
38127487,Pacific Paradise is an oceanfront home that celebrates its panoramic views.,La Jolla,32.81462,-117.2711,1072
38128703,PACIFIC BEACH / Shared room,Pacific Beach,32.79534,-117.24871,30
38129866,Rooftop Deck with Spectacular Ocean & Bay Views!!,Mission Bay,32.77622,-117.25308,350
38131521,Private room in pink casita in Bay Park,Bay Park,32.78786,-117.20425,80
38132645,Hideaway near UCSD,Torrey Pines,32.87191,-117.24398,55
38132958,Sea-rene Beach Bungalow 5 blocks to the beach+bay!,Pacific Beach,32.79702,-117.2495,40
38135557,1000sq ft Spacious Urban Loft in Heart of Gaslamp,Gaslamp Quarter,32.71497,-117.16003,129
38150727,Enjoy Sunsets at Fully Equipped home w/ Great View,Old Town,32.74458,-117.18225,169
38152672,New Spacious Studio centrally located in San Diego,Linda Vista,32.78619,-117.17724,109
38160243,Extraordinary Sunset Cliff Retreat,Ocean Beach,32.73448,-117.25049,70
38160824,Cutest Cozy North Park Casita with Private Patio!,North Hills,32.75145,-117.13367,82
38161006,Classic Coastal Home in Sunset Cliff,Ocean Beach,32.73431,-117.24879,135
38161200,San Diego Bed & Breakfast - Private Guest House,North Hills,32.7407,-117.12297,245
38162864,Private Bedroom & Bath in NEW Hillcrest townhouse,Midtown,32.74109,-117.16225,80
38162966,Awesome 1 Bedroom for working professionals.,Mission Bay,32.79072,-117.23794,140
38182883,Beautiful Home in Mission Valley,Linda Vista,32.77235,-117.16875,180
38187246,Support Papa’s House,Midtown,32.74847,-117.15251,314
38191876,MasterBedroom in the heart of Dtown by Conv Center,East Village,32.71365,-117.15485,35
38192869,Heart of Dtown by Convention Center w Private Bath,East Village,32.71459,-117.15547,29
